unitId,submittedAt,judgmentId,startedAt,Task_type,Question_number,Answer,workerId,link,age,gender,connection_level,connection_type
101,9-6-2023 16:02:20,201,9-6-2023 16:02:20,x,,"Opstand, Protest, Rechtvaardigheid, Staking",1,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1969,18-24 jaar oud,Man,1,Geen directe verbondenheid met de gebeurtenis
101,10-6-2023 13:04:16,202,10-6-2023 13:04:16,x,,"Opstand, Gelijkheid, Protest, Rechtvaardigheid, Verzet",2,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1970,18-24 jaar oud,Man,1,Geen directe verbondenheid met de gebeurtenis
101,13-6-2023 10:05:12,203,13-6-2023 10:05:12,x,,"Gelijkheid, Protest",3,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1971,25-34 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
101,13-6-2023 17:04:51,204,13-6-2023 17:04:51,x,,"Vrijheidsstrijd, Onrust, Rechtvaardigheid, Onafhankelijkheid, Verzet",4,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1972,18-24 jaar oud,Vrouw,4,Geen directe verbondenheid met de gebeurtenis
101,20-6-2023 13:11:22,205,20-6-2023 13:11:22,x,,"Revolutie, Vrijheidsstrijd, Opstand, Gelijkheid, Rechtvaardigheid",5,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1973,25-34 jaar oud,Vrouw,2,Culturele verbondenheid
101,20-6-2023 13:50:30,206,20-6-2023 13:50:30,x,,"Onrust, Gelijkheid, Protest, Rechtvaardigheid, Staking",6,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1974,25-34 jaar oud,Man,5,Culturele verbondenheid
101,20-6-2023 17:59:46,207,20-6-2023 17:59:46,x,,"Emancipatie, Revolutie, Rechtvaardigheid",7,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1975,18-24 jaar oud,Man,2,Geen directe verbondenheid met de gebeurtenis
101,20-6-2023 18:38:16,208,20-6-2023 18:38:16,x,,Protest,8,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1976,25-34 jaar oud,Vrouw,1,Persoonlijke interesse
101,21-6-2023 9:14:03,209,21-6-2023 9:14:03,x,,"Emancipatie, Opstand, Gelijkheid, Protest, Verwoesting",9,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1977,55-64 jaar oud,Man,4,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
101,21-6-2023 12:14:43,210,21-6-2023 12:14:43,x,,"Emancipatie, Opstand, Protest, Rechtvaardigheid, Verzet",10,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1978,25-34 jaar oud,Vrouw,5,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
101,22-6-2023 13:23:42,211,22-6-2023 13:23:42,x,,"Opstand, Protest, Rechtvaardigheid, Verzet, Staking",11,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1979,25-34 jaar oud,Man,4,Persoonlijke interesse
101,22-6-2023 16:54:17,212,22-6-2023 16:54:17,x,,"Emancipatie, Revolutie, Opstand, Protest, Verzet",12,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1980,18-24 jaar oud,Man,3,Culturele verbondenheid
101,23-6-2023 10:43:50,213,23-6-2023 10:43:50,x,,"Onrust, Protest, Rechtvaardigheid, Oproer, Staking",13,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1981,18-24 jaar oud,Vrouw,2,Persoonlijke interesse
101,23-6-2023 10:50:44,214,23-6-2023 10:50:44,x,,"Protest, Rechtvaardigheid, Staking",14,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1982,25-34 jaar oud,Man,1,Geen directe verbondenheid met de gebeurtenis
101,23-6-2023 21:48:40,215,23-6-2023 21:48:40,x,,"Protest, Verzet, Oproer, Staking",15,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1983,25-34 jaar oud,Man,2,Culturele verbondenheid
101,25-6-2023 19:43:49,216,25-6-2023 19:43:49,x,,"Revolutie, Opstand, Onrust, Oproer, Staking",16,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1984,45-54 jaar oud,Man,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
101,26-6-2023 16:24:30,217,26-6-2023 16:24:30,x,,"Gelijkheid, Protest, Rechtvaardigheid",17,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1985,45-54 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
101,26-6-2023 16:28:53,218,26-6-2023 16:28:53,x,,"Vrijheidsstrijd, Gelijkheid, Protest, Bevrijding",18,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1986,35-44 jaar oud,Vrouw,2,Geen directe verbondenheid met de gebeurtenis
101,26-6-2023 16:28:54,219,26-6-2023 16:28:54,x,,Gelijkheid,19,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1987,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
101,26-6-2023 16:29:13,220,26-6-2023 16:29:13,x,,"Emancipatie, Gelijkheid, Rechtvaardigheid, Onafhankelijkheid, Verzet",20,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1988,35-44 jaar oud,Vrouw,1,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
101,26-6-2023 16:43:31,221,26-6-2023 16:43:31,x,,Protest,21,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1989,45-54 jaar oud,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
101,26-6-2023 17:54:48,222,26-6-2023 17:54:48,x,,"Vrijheidsstrijd, Onrust, Protest, Rechtvaardigheid, Verzet",22,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1990,45-54 jaar oud,Vrouw,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
101,27-6-2023 15:38:55,223,27-6-2023 15:38:55,x,,Protest,23,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1991,55-64 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
101,27-6-2023 15:57:41,224,27-6-2023 15:57:41,x,,"Vrijheidsstrijd, Opstand, Onrust, Protest, Onafhankelijkheid",24,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1992,45-54 jaar oud,Man,1,Geen directe verbondenheid met de gebeurtenis
101,27-6-2023 16:32:11,225,27-6-2023 16:32:11,x,,Revolutie,25,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1993,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
101,27-6-2023 19:33:55,226,27-6-2023 19:33:55,x,,"Opstand, Onrust, Gelijkheid, Staking",26,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1994,18-24 jaar oud,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
101,27-6-2023 19:36:23,227,27-6-2023 19:36:23,x,,Protest,27,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1995,25-34 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
101,27-6-2023 21:28:55,228,27-6-2023 21:28:55,x,,"Gelijkheid, Protest, Rechtvaardigheid, Staking",28,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1996,45-54 jaar oud,Vrouw,2,Geen directe verbondenheid met de gebeurtenis
101,27-6-2023 22:37:23,229,27-6-2023 22:37:23,x,,"Opstand, Onrust, Gelijkheid, Protest, Rechtvaardigheid",29,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1997,35-44 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
101,27-6-2023 23:47:39,230,27-6-2023 23:47:39,x,,Rechtvaardigheid,30,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1998,55-64 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
101,28-6-2023 3:20:30,231,28-6-2023 3:20:30,x,,"Protest, Rechtvaardigheid, Staking",31,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1999,18-24 jaar oud,Man,3,Persoonlijke interesse
101,28-6-2023 4:39:00,232,28-6-2023 4:39:00,x,,Protest,32,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2000,75 jaar of ouder,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
101,28-6-2023 19:24:07,233,28-6-2023 19:24:07,x,,"Gelijkheid, Protest, Rechtvaardigheid, Verzet, Staking",33,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2001,18-24 jaar oud,Man,1,Persoonlijke interesse
101,29-6-2023 12:13:42,234,29-6-2023 12:13:42,x,,"Revolutie, Verzet, Oproer, Staking",34,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2002,25-34 jaar oud,Man,2,Culturele verbondenheid
101,30-6-2023 3:19:07,235,30-6-2023 3:19:07,x,,"Revolutie, Vrijheidsstrijd, Onrust, Verwoesting, Onafhankelijkheid",35,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2003,55-64 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
102,9-6-2023 16:02:20,236,9-6-2023 16:02:20,x,,"Onrust, Anarchie",1,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2004,18-24 jaar oud,Man,1,Geen directe verbondenheid met de gebeurtenis
102,10-6-2023 13:04:16,237,10-6-2023 13:04:16,x,,"Onrust, Omverwerping, Uitbraak, Verzet",2,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2005,18-24 jaar oud,Man,1,Geen directe verbondenheid met de gebeurtenis
102,13-6-2023 10:05:12,238,13-6-2023 10:05:12,x,,"Opstandigheid, Anarchie, Muiterij",3,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2006,25-34 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
102,13-6-2023 17:04:51,239,13-6-2023 17:04:51,x,,"Vrijheidsstrijd, Gelijkheid, Dissidentie, Opkomen, Onafhankelijkheid",4,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2007,18-24 jaar oud,Vrouw,4,Geen directe verbondenheid met de gebeurtenis
102,20-6-2023 13:11:22,240,20-6-2023 13:11:22,x,,"Protest, Opstand, Dissidentie, Verzet, Staking",5,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2008,25-34 jaar oud,Vrouw,2,Culturele verbondenheid
102,20-6-2023 13:50:30,241,20-6-2023 13:50:30,x,,"Opstandigheid, Opstand, Anarchie",6,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2009,25-34 jaar oud,Man,5,Culturele verbondenheid
102,20-6-2023 17:59:46,242,20-6-2023 17:59:46,x,,"Vrijheidsstrijd, Protest, Anarchie, Uitbraak",7,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2010,18-24 jaar oud,Man,2,Geen directe verbondenheid met de gebeurtenis
102,20-6-2023 18:38:16,243,20-6-2023 18:38:16,x,,Protest,8,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2011,25-34 jaar oud,Vrouw,1,Persoonlijke interesse
102,21-6-2023 9:14:03,244,21-6-2023 9:14:03,x,,"Emancipatie, Opstand, Gelijkheid, Omverwerping, Verwoesting",9,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2012,55-64 jaar oud,Man,4,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
102,21-6-2023 12:14:43,245,21-6-2023 12:14:43,x,,"Onrust, Ongehoorzaamheid, Verzet",10,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2013,25-34 jaar oud,Vrouw,5,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
102,22-6-2023 13:23:42,246,22-6-2023 13:23:42,x,,"Opstandigheid, Opstand, Protest, Ongehoorzaamheid, Verzet",11,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2014,25-34 jaar oud,Man,4,Persoonlijke interesse
102,22-6-2023 16:54:17,247,22-6-2023 16:54:17,x,,"Opstand, Onrust, Vandalisme, Verwoesting, Verzet",12,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2015,18-24 jaar oud,Man,3,Culturele verbondenheid
102,23-6-2023 10:43:50,248,23-6-2023 10:43:50,x,,"Onrust, Vandalisme, Verwoesting, Oproer",13,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2016,18-24 jaar oud,Vrouw,2,Persoonlijke interesse
102,23-6-2023 10:50:44,249,23-6-2023 10:50:44,x,,"Onrust, Protest, Vandalisme, Oproer",14,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2017,25-34 jaar oud,Man,1,Geen directe verbondenheid met de gebeurtenis
102,23-6-2023 21:48:40,250,23-6-2023 21:48:40,x,,"Onrust, Vandalisme, Verwoesting, Oproer",15,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2018,25-34 jaar oud,Man,2,Culturele verbondenheid
102,25-6-2023 19:43:49,251,25-6-2023 19:43:49,x,,"Revolutie, Opstand, Verwoesting, Oproer",16,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2019,45-54 jaar oud,Man,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
102,26-6-2023 16:24:30,252,26-6-2023 16:24:30,x,,"Onrust, Vandalisme, Verwoesting, Oproer",17,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2020,45-54 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
102,26-6-2023 16:28:53,253,26-6-2023 16:28:53,x,,"Onrust, Vandalisme, Oproer",18,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2021,35-44 jaar oud,Vrouw,2,Geen directe verbondenheid met de gebeurtenis
102,26-6-2023 16:28:54,254,26-6-2023 16:28:54,x,,Verwoesting,19,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2022,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
102,26-6-2023 16:29:13,255,26-6-2023 16:29:13,x,,"Opstand, Gelijkheid, Vandalisme, Rechtvaardigheid, Verwoesting",20,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2023,35-44 jaar oud,Vrouw,1,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
102,26-6-2023 16:43:31,256,26-6-2023 16:43:31,x,,Vandalisme,21,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2024,45-54 jaar oud,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
102,26-6-2023 17:54:48,257,26-6-2023 17:54:48,x,,"Revolutie, Opstand, Onrust, Vandalisme, Oproer",22,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2025,45-54 jaar oud,Vrouw,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
102,27-6-2023 15:38:55,258,27-6-2023 15:38:55,x,,Opstand,23,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2026,55-64 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
102,27-6-2023 15:57:41,259,27-6-2023 15:57:41,x,,"Opstand, Onrust, Vandalisme, Verwoesting, Verzet",24,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2027,45-54 jaar oud,Man,1,Geen directe verbondenheid met de gebeurtenis
102,27-6-2023 16:32:11,260,27-6-2023 16:32:11,x,,Onrust,25,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2028,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
102,27-6-2023 19:33:55,261,27-6-2023 19:33:55,x,,"Opstand, Onrust, Vandalisme, Verwoesting, Oproer",26,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2029,18-24 jaar oud,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
102,27-6-2023 19:36:23,262,27-6-2023 19:36:23,x,,Verwoesting,27,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2030,25-34 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
102,27-6-2023 21:28:55,263,27-6-2023 21:28:55,x,,"Opstand, Onrust, Vandalisme, Rechtvaardigheid, Verwoesting",28,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2031,45-54 jaar oud,Vrouw,2,Geen directe verbondenheid met de gebeurtenis
102,27-6-2023 22:37:23,264,27-6-2023 22:37:23,x,,"Opstand, Protest",29,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2032,35-44 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
102,27-6-2023 23:47:39,265,27-6-2023 23:47:39,x,,Opstand,30,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2033,55-64 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
102,28-6-2023 3:20:30,266,28-6-2023 3:20:30,x,,"Opstand, Onrust, Verwoesting, Oproer, Ongeluk/niet met opzet",31,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2034,18-24 jaar oud,Man,3,Persoonlijke interesse
102,28-6-2023 4:39:00,267,28-6-2023 4:39:00,x,,"Gelijkheid, Rechtvaardigheid, Verwoesting",32,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2035,75 jaar of ouder,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
102,28-6-2023 19:24:07,268,28-6-2023 19:24:07,x,,"Opstand, Onrust, Vandalisme, Verwoesting, Oproer",33,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2036,18-24 jaar oud,Man,1,Persoonlijke interesse
102,29-6-2023 12:13:42,269,29-6-2023 12:13:42,x,,"Onrust, Verwoesting, Oproer",34,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2037,25-34 jaar oud,Man,2,Culturele verbondenheid
102,30-6-2023 3:19:07,270,30-6-2023 3:19:07,x,,"Emancipatie, Revolutie, Vrijheidsstrijd, Verwoesting, Onafhankelijkheid",35,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2038,55-64 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
103,9-6-2023 16:02:20,271,9-6-2023 16:02:20,x,,"Onrust, Vandalisme, Verwoesting",1,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2039,18-24 jaar oud,Man,1,Geen directe verbondenheid met de gebeurtenis
103,10-6-2023 13:04:16,272,10-6-2023 13:04:16,x,,"Onrust, Vandalisme, Verwoesting, Verzet, Oproer",2,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2040,18-24 jaar oud,Man,1,Geen directe verbondenheid met de gebeurtenis
103,13-6-2023 10:05:12,273,13-6-2023 10:05:12,x,,"Protest, Bevrijding, Vandalisme",3,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2041,25-34 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
103,13-6-2023 17:04:51,274,13-6-2023 17:04:51,x,,"Vrijheidsstrijd, Opstand, Onrust, Protest, Oproer",4,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2042,18-24 jaar oud,Vrouw,4,Geen directe verbondenheid met de gebeurtenis
103,20-6-2023 13:11:22,275,20-6-2023 13:11:22,x,,"Revolutie, Opstand, Protest, Opstand, Oproer",5,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2043,25-34 jaar oud,Vrouw,2,Culturele verbondenheid
103,20-6-2023 13:50:30,276,20-6-2023 13:50:30,x,,"Onrust, Vandalisme, Verwoesting, Oproer",6,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2044,25-34 jaar oud,Man,5,Culturele verbondenheid
103,20-6-2023 17:59:46,277,20-6-2023 17:59:46,x,,"Revolutie, Bevrijding, Verwoesting, Oproer",7,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2045,18-24 jaar oud,Man,2,Geen directe verbondenheid met de gebeurtenis
103,20-6-2023 18:38:16,278,20-6-2023 18:38:16,x,,"Protest, Opstand, Verwoesting, Verzet, Staking",8,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2046,25-34 jaar oud,Vrouw,1,Persoonlijke interesse
103,21-6-2023 9:14:03,279,21-6-2023 9:14:03,x,,"Emancipatie, Opstand, Gelijkheid, Vandalisme, Verwoesting",9,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2047,55-64 jaar oud,Man,4,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
103,21-6-2023 12:14:43,280,21-6-2023 12:14:43,x,,"Bevrijding, Hulp",10,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2048,25-34 jaar oud,Vrouw,5,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
103,22-6-2023 13:23:42,281,22-6-2023 13:23:42,x,,"Opstand, Onrust, Protest, Opstand, Oproer",11,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2049,25-34 jaar oud,Man,4,Persoonlijke interesse
103,22-6-2023 16:54:17,282,22-6-2023 16:54:17,x,,"Onrust, Protest, Verwoesting, Oproer",12,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2050,18-24 jaar oud,Man,3,Culturele verbondenheid
103,23-6-2023 10:43:50,283,23-6-2023 10:43:50,x,,Onrust,13,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2051,18-24 jaar oud,Vrouw,2,Persoonlijke interesse
103,23-6-2023 10:50:44,284,23-6-2023 10:50:44,x,,Onrust,14,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2052,25-34 jaar oud,Man,1,Geen directe verbondenheid met de gebeurtenis
103,23-6-2023 21:48:40,285,23-6-2023 21:48:40,x,,"Onrust, Vandalisme, Verwoesting, Oproer",15,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2053,25-34 jaar oud,Man,2,Culturele verbondenheid
103,25-6-2023 19:43:49,286,25-6-2023 19:43:49,x,,"Onrust, Verwoesting, Verzet",16,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2054,45-54 jaar oud,Man,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
103,26-6-2023 16:24:30,287,26-6-2023 16:24:30,x,,"Onrust, Vandalisme, Verwoesting, Oproer",17,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2055,45-54 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
